Thread,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
thread_315.txt,0,0.58167307692789116,0,0.38195563320700376,0,0,0,0,0,0
thread_316.txt,0,0.528595638976466,0,0.27020060252037637,0,0,0,0.17320032954628725,0,0
thread_317.txt,0.1366388554703539,0.39581795839610734,0,0.30265887581764733,0,0.099665865452712901,0,0,0.061568440883598891,0
thread_318.txt,0,0.95499416628622313,0,0,0,0,0,0,0,0
thread_319.txt,0.14021674458847938,0.46520854355761254,0,0.26377999095110355,0,0.11500396225196559,0,0,0,0
thread_32.txt,0.08752558975925008,0.20482270091730362,0,0.53854056804795369,0,0.15372542979778914,0,0,0,0
thread_320.txt,0.05575074061850846,0.49245196613462305,0,0.23630469249762881,0,0.19149098082851282,0,0,0,0
thread_321.txt,0,0.44602322622244389,0,0.14307378721534492,0,0.37821054767058876,0,0.021977825805670446,0,0
thread_322.txt,0.12746563233186253,0.53057172609923076,0,0.19171836710601109,0,0.11801909029852642,0,0.026730294405272498,0,0
thread_323.txt,0,0.55528608123284295,0,0.2065842714441842,0,0.20312723447042905,0,0,0,0
thread_324.txt,0,0.50429430462976033,0,0.29451372675885412,0,0.17526390868330222,0,0,0,0
thread_325.txt,0,0.5515106318120776,0,0.29952510731224774,0,0.11979564540921638,0,0,0,0
thread_326.txt,0,0.89777834416358926,0,0.060110220778851871,0,0,0,0,0,0
thread_327.txt,0,0.65746240308388892,0,0.25881807837727505,0,0.056794860195698016,0,0,0,0
thread_328.txt,0,0.68318538753534497,0,0.28604206572192165,0,0,0,0,0,0
thread_329.txt,0,0.43086772316534599,0,0.45934983080000846,0,0.077961893130035237,0,0,0,0
thread_33.txt,0,0.77427713358484052,0,0,0,0,0,0.077912484817506789,0.10113938243671353,0
thread_330.txt,0,0.43534854231876691,0,0.46318128259463248,0,0.071033158084290324,0,0,0,0
thread_331.txt,0,0.44732536298638104,0,0.51267056973291436,0,0,0,0,0,0
thread_332.txt,0,0.43079054725401966,0,0.45937905595038581,0,0.078009843922267744,0,0,0,0
thread_333.txt,0,0.43082232971371526,0,0.45936208668317663,0,0.077995030745699759,0,0,0,0
thread_334.txt,0,0.43473803847767284,0,0.47920305243308731,0,0.056889984238411594,0,0,0,0
thread_335.txt,0,0.43085329069818867,0,0.45935008350772999,0,0.077976072925742379,0,0,0,0
thread_336.txt,0,0.58168148498765815,0,0.3819472250598735,0,0,0,0,0,0
thread_337.txt,0,0.44539373939741256,0,0.45165559858640553,0,0,0,0.072511471918410939,0,0
thread_338.txt,0,0.58171744757539523,0,0.38191107540374497,0,0,0,0,0,0
thread_339.txt,0,0.43085431358326975,0,0.45937881505375933,0,0.077946318324347993,0,0,0,0
thread_34.txt,0.014285717410530469,0.014288488059284293,0.014285719656337173,0.014286887764592204,0.014285738581444229,0.014286135932363881,0.014285719656379337,0.23452033862404117,0.6511895130587847,0.014285741256242534
thread_340.txt,0,0.43533017431167781,0,0.46318780417426686,0,0.071045004524109404,0,0,0,0
thread_341.txt,0,0.55759592636406641,0,0.41039961741803821,0,0,0,0,0,0
thread_342.txt,0,0.4615048993788799,0,0.39504272749380442,0,0.10844968292812218,0,0,0,0
thread_343.txt,0,0.50507961560514947,0,0.38154653851953829,0,0.087446247069897787,0,0,0,0
thread_344.txt,0.19722926233819948,0.50115149105386014,0,0,0,0,0,0,0.28269884063958411,0
thread_345.txt,0.020000335169609678,0.020004244399537716,0.02000000417191141,0.60659484560532984,0.020000003765976757,0.020005641239974965,0.020000004155128381,0.020000376778428749,0.23339439211564836,0.020000152598454227
thread_346.txt,0.020000334530143837,0.020004237171203261,0.020000004148835654,0.60855328780549212,0.02000000374472095,0.020005684197957316,0.020000004131676807,0.02000038356313177,0.23143590533377734,0.020000155373061098
thread_347.txt,0,0.44510927866025951,0,0.23200391280577776,0,0.29954902409814343,0,0,0,0
thread_348.txt,0,0.75147833703281286,0,0.12177425090418761,0,0.022378837150423086,0,0,0.098653987742839996,0
thread_349.txt,0,0.68813254434998361,0,0.27853035078872618,0,0,0,0,0,0
thread_35.txt,0.014286131680034583,0.41757209047495047,0.014285720843263079,0.25067128205892175,0.014285747755310012,0.014287664317162168,0.014285720837025912,0.014287277794282462,0.23175257185884054,0.014285792380209102
thread_350.txt,0,0.68315446293240767,0,0.29522222450600671,0,0,0,0,0,0
thread_351.txt,0.085855787674630493,0.86488350793205193,0,0,0,0,0,0.035533667220382904,0,0
thread_352.txt,0.12515558685705871,0.63430618500979119,0,0.21720196437949763,0,0,0,0,0,0
thread_353.txt,0,0.49559623760673727,0,0,0,0.33408556402146877,0,0.14114883525077918,0,0
thread_354.txt,0.020001320741785875,0.020006091741575586,0.020000001275909764,0.37873939212132568,0.020000006004855353,0.020005125875503835,0.020000001260887017,0.20406626441640313,0.27718167240459224,0.020000124157161701
thread_355.txt,0.050000000298309942,0.05000133671847503,0.050000000547957606,0.05000119472793231,0.05000000043976862,0.050009784199776308,0.050000000485237242,0.05000118719449069,0.54998600806548725,0.05000048732256504
thread_356.txt,0.05449176520511087,0.81271288122095875,0,0,0,0.071617760448274254,0,0.052843554621441476,0,0
thread_357.txt,0.11985057438688429,0.81347143833563063,0,0,0,0,0,0,0,0
thread_358.txt,0,0.70452511624537084,0,0.22960984784801594,0,0,0,0.046418556228208618,0,0
thread_359.txt,0,0.40074802458290959,0,0,0,0,0,0.022752884403479806,0.56353516979106688,0
thread_36.txt,0,0.46232902191473779,0,0.14585209026078849,0,0.36138200241005158,0,0,0,0
thread_360.txt,0,0.48340939167507663,0,0.47658645741966604,0,0,0,0,0,0
thread_361.txt,0,0.47270872463759289,0,0.48919220893794346,0,0,0,0,0,0
thread_362.txt,0,0.47271679641340208,0,0.48918413718749015,0,0,0,0,0,0
thread_363.txt,0,0.43535085920882854,0,0.46314835961465822,0,0.071063764344786548,0,0,0,0
thread_364.txt,0,0.61302559820163216,0,0.31564439879656198,0,0.045402175895297721,0,0,0,0
thread_365.txt,0,0.38898241468545447,0,0.36115133984491443,0,0.22653139104381131,0,0,0,0
thread_366.txt,0,0.44686978218398093,0,0.42720806791904725,0,0.092586300449586018,0,0,0,0
thread_367.txt,0,0.57127280332843478,0,0.39795487298236892,0,0,0,0,0,0
thread_368.txt,0,0.63739354370522605,0,0.32623887157214421,0,0,0,0,0,0
thread_369.txt,0,0.58156631332055209,0,0.38206239792231544,0,0,0,0,0,0
thread_37.txt,0,0.48784001671134253,0,0,0,0,0,0.097042535531113583,0.35677862319144116,0
thread_370.txt,0,0.31518383149319756,0,0.44301622032951377,0,0.21263131167408655,0,0,0,0
thread_371.txt,0,0.4063973693463595,0,0.10548053397438867,0,0.27862693390734528,0,0.18549391579218394,0,0
thread_372.txt,0,0.64765053569984765,0,0,0,0.15362536203487701,0,0.16372047407766088,0,0
thread_373.txt,0.11267075268136187,0.30097453433581783,0,0.46828787452911835,0,0,0,0,0.10582058818703544,0
thread_374.txt,0,0.58928961959355464,0,0.35736976993214159,0,0,0,0,0,0
thread_375.txt,0.19742833717966329,0.21026687097552552,0.011111118356208084,0.011115451662505167,0.011111119220838392,0.51451997192062937,0.011111118355314052,0.011111211337977954,0.011113643412234024,0.0111111575791042
thread_376.txt,0,0.66935321348301147,0,0,0,0,0,0,0.30207222672049527,0
thread_377.txt,0,0.56612802280944063,0,0.13045240396194799,0,0.27298153418803722,0,0,0,0
thread_378.txt,0,0.82073967241100876,0,0.070728774350101983,0,0,0,0,0.096249932757090831,0
thread_379.txt,0.014286321655899169,0.53444067954106822,0.014285717556270269,0.014289628802298358,0.014285719258869418,0.014287225476060681,0.014285717552980888,0.014285973857368989,0.35126725714907753,0.014285759150106382
thread_38.txt,0.010002354097590229,0.62591273980637163,0.010000002299724892,0.010003294909003596,0.010000006525553965,0.010001037580959942,0.010000002298042862,0.010002598248112121,0.29407793933482429,0.010000024899816353
thread_380.txt,0.11290029923325225,0.7053085686432311,0,0.06237045795418375,0,0.065068675954964558,0,0.048733742020546603,0,0
thread_381.txt,0,0.770732106965765,0,0.12317497782860161,0,0.059534795089548474,0,0.035018716971385914,0,0
thread_382.txt,0.49928165768585009,0.014290941549979543,0.01428571488624663,0.014289901989105095,0.014285714825314696,0.014288611031053043,0.014285714881292398,0.014285840058412543,0.38642014729141599,0.014285755801330112
thread_383.txt,0,0.3091104047034865,0,0.26212035222308466,0,0.32310054941661093,0,0.089877545720359345,0,0
thread_384.txt,0,0.67126288916904853,0,0,0,0.12678110237610002,0,0.046558959941486865,0.14001108569371018,0
thread_385.txt,0.09728442661094451,0,0,0.62590519810134759,0,0.24988319700432066,0,0,0,0
thread_386.txt,0.18854506781066141,0.57965176509151106,0,0,0,0.19998263179117359,0,0,0,0
thread_387.txt,0.11907991647419372,0.4594805313836956,0,0.27787658382263403,0,0.13356191634426873,0,0,0,0
thread_388.txt,0,0.21316228096526016,0,0.76778604853622645,0,0,0,0,0,0
thread_389.txt,0,0.40346791605573684,0,0.30477583929544794,0,0,0,0.085692319313979831,0.19301939245231264,0
thread_39.txt,0.22499134055277714,0.29426591457961232,0,0,0,0.41710150659103845,0,0,0,0
thread_4.txt,0.12461704464756769,0.80806575179637707,0,0.032829910290556118,0,0,0,0.02861200672558285,0,0
thread_40.txt,0.1221194368546735,0.45724902205324447,0,0.30691179608239244,0,0.099432774516560657,0,0,0,0
thread_41.txt,0,0.36364758692497445,0,0,0,0.56968192818929442,0,0,0,0
thread_42.txt,0,0.86093080323483284,0,0.094539758580644187,0,0.021432817431750011,0,0.020521383456483269,0,0
thread_43.txt,0,0.96399437357055429,0,0,0,0,0,0,0,0
thread_44.txt,0.21182821870385501,0.020002574121351958,0.020000006700540168,0.44872821818847347,0.020000006054276435,0.020003743900978203,0.020000006679174304,0.020000480527603337,0.19943654308355255,0.02000020204019445
thread_45.txt,0,0.65821319215351914,0,0,0,0.15468333847041724,0,0.14334839777199135,0,0
thread_46.txt,0.010000001726652288,0.40736333349427978,0.010000002975928738,0.010001735556473551,0.010000006972355781,0.30539187007414387,0.010000002965728047,0.21723968878442679,0.010003293601710678,0.010000063848300636
thread_47.txt,0,0.55529096418436164,0,0.4113696939700931,0,0,0,0,0,0
thread_48.txt,0,0.5209449762476962,0,0,0,0.29895425410963528,0,0.11645546842636963,0,0
thread_49.txt,0.23301018320516037,0.15600668314942748,0,0,0,0.15534167256629855,0,0.073884358980220596,0.36562714283509457,0
thread_50.txt,0.010003789989597575,0.76567714703529344,0.010000004919527714,0.15430941083223734,0.010000004446109776,0.010002740217038883,0.010000004905179565,0.010000326925508507,0.01000643301169443,0.010000137717812925
thread_51.txt,0.16197009686387176,0.49050056369578249,0,0.28388183713941589,0,0,0,0,0,0
thread_52.txt,0,0.40366256715981835,0,0.55823494603059143,0,0,0,0,0,0
thread_53.txt,0,0.32430635325357343,0,0.63568723247088865,0,0,0,0,0,0
thread_54.txt,0,0.3444531380469511,0,0.61343431086920341,0,0,0,0,0,0
thread_55.txt,0,0.2518431904856015,0,0.51166867741726951,0,0.17814338999101886,0,0,0,0
thread_56.txt,0,0.15202131403257466,0,0.16975400643918784,0,0.51917427833107499,0,0.13296226625650209,0,0
thread_57.txt,0,0.25183825230634682,0,0.51158564765894066,0,0.17823135712914523,0,0,0,0
thread_58.txt,0.050000000298122425,0.050001335860107486,0.050000000547613159,0.050001193963061942,0.050000000439492182,0.050009354924157152,0.050000000484932222,0.050001186434729991,0.54998644003380093,0.050000487013982554
thread_59.txt,0,0.29833023007049908,0,0.55300749824913775,0,0.10747998668347397,0,0,0,0
thread_6.txt,0.12134422915579575,0.10630295256021938,0,0.7577668275366759,0,0,0,0,0,0
thread_60.txt,0,0.07453220896854601,0,0.42465729746980913,0,0.44247484422167499,0,0,0,0
thread_61.txt,0,0.29648542150114432,0,0,0,0.43363613731060857,0,0,0.22320798876780923,0
thread_62.txt,0,0.59355567615183769,0,0,0,0.18723341849860536,0,0.16920430691675642,0,0
thread_63.txt,0,0.51120396532822665,0,0.21381955484826132,0,0.21663286420282354,0,0,0,0
thread_64.txt,0.42942465571745542,0.014290111254884294,0.014285716882740227,0.014293411565975814,0.014285716633110681,0.014293285186880847,0.014285716875311287,0.014285879221970816,0.45626972280347228,0.014285783858198366
thread_65.txt,0,0.58280409747624062,0,0.39901179707243722,0,0,0,0,0,0
thread_66.txt,0.010004735969103994,0.63890757930956366,0.010000002436779858,0.010002957271419694,0.010000002947593602,0.28108146198133072,0.010000002431883198,0.010000276298766864,0.010002930133439728,0.010000051220118666
thread_67.txt,0.15929904771700573,0.42904660853936993,0,0.061280913350133102,0,0.33946365273345264,0,0,0,0
thread_68.txt,0,0.88591243872075398,0,0,0,0.091863789444644711,0,0,0,0
thread_69.txt,0,0.96249552176998909,0,0,0,0,0,0,0,0
thread_7.txt,0.20669361240092343,0.2042477665688649,0,0.3993733063193961,0,0.12093144203075182,0,0.063434361105797102,0,0
thread_70.txt,0,0.88184132486726974,0,0,0,0,0,0,0.084821757493962952,0
thread_71.txt,0.011111296171092308,0.40887821134257951,0.011111114546521174,0.011113382093843466,0.011111118335996609,0.34260737272400427,0.011111114538640722,0.011113835195065518,0.17073139012131006,0.011111164930946433
thread_72.txt,0,0,0,0.37023289124365949,0,0.59776431291632359,0,0,0,0
thread_73.txt,0,0.26114288202642383,0,0.50349593024953565,0,0.19244864846163168,0,0.032742469554257581,0,0
thread_74.txt,0,0.39880700741812203,0,0.5440411220391026,0,0,0,0,0,0
thread_75.txt,0,0.33337819310304828,0,0.58088019855609996,0,0,0,0.071740190130943959,0,0
thread_76.txt,0,0.18945209280809466,0,0.47251339048311103,0,0.16945462364388431,0,0.13107402264366688,0,0
thread_77.txt,0.020000524882109186,0.65893241577027184,0.020000004818778203,0.020004613546393386,0.020000006291132015,0.020004533639591888,0.020000004795795723,0.020000674580250441,0.181057019511147,0.020000202164530533
thread_78.txt,0.15660201819274344,0.36950215052415475,0,0.44207349275437968,0,0,0,0,0,0
thread_79.txt,0,0.82448693998748779,0,0,0,0,0,0,0.15551139310612253,0
thread_8.txt,0,0.69002384154591068,0,0,0,0,0,0.10146502947547156,0.17668970904852807,0
thread_80.txt,0,0.73257662645457489,0,0,0,0.07114042709816433,0,0.15891588484634506,0.032448825098216227,0
thread_81.txt,0.020000001549138786,0.020001148550456795,0.020000002669023968,0.020001422476924595,0.020000002410621581,0.02000862340620823,0.020000002659690593,0.020001000950965939,0.81998774014877651,0.020000055178192967
thread_82.txt,0,0.4873145064529919,0,0.14800926753363403,0,0.35592570233566767,0,0,0,0
thread_83.txt,0,0.2083186005013111,0,0.2951204112343781,0,0,0,0.1843445032217608,0.2576691154069829,0
thread_84.txt,0,0.60070987400620424,0,0,0,0.23578178432068495,0,0.1246156511271603,0,0
thread_85.txt,0,0.86425273273367775,0,0,0,0.12633450548099509,0,0,0,0
thread_86.txt,0,0.26974112159984376,0,0.64448327952217244,0,0,0,0.0539534306698271,0,0
thread_87.txt,0,0.21664920751186062,0,0.68473558482186281,0,0,0,0.0636106551645301,0,0
thread_88.txt,0,0.26880965954040659,0,0.63594209483044117,0,0,0,0.061911164720374022,0,0
thread_89.txt,0.016666706114217174,0.016668342217605988,0.016666667029184887,0.016667640976393023,0.016666669517044628,0.84998915707031386,0.016666667014886984,0.01666712062063164,0.016674249691848903,0.016666779747872798
thread_9.txt,0,0.5502836669941259,0,0.30872903809850638,0,0,0,0.010240352495374713,0.12819362655413399,0
thread_90.txt,0.01000000276801128,0.49499415075879794,0.010000004758283903,0.010003444428949633,0.010000004311641036,0.010001461598780835,0.010000004756800534,0.010000079272040505,0.42500081131267803,0.010000036034016344
thread_91.txt,0,0.52619494563481894,0,0,0,0.34041106754750861,0,0.083388963766570998,0,0
thread_92.txt,0.11988002069373378,0.12328272472345017,0,0.41646562827706313,0,0,0,0,0.32101611566543486,0
thread_93.txt,0.020270541651868725,0.92876094240236295,0,0,0,0,0,0.043012936688327848,0,0
thread_94.txt,0.1225192346450556,0.71661950155079857,0,0.15316767661162817,0,0,0,0,0,0
thread_95.txt,0.025018681410186719,0.54462956964823461,0.025000005661869655,0.025003521488373124,0.025000005106967198,0.02500444713418189,0.025000005634843697,0.025000569914340139,0.25534295606538482,0.025000237935618012
thread_96.txt,0,0.31768620846605844,0,0.55831027226311147,0,0,0,0,0.10650100112744766,0
thread_97.txt,0,0,0,0.47617508267760694,0,0,0,0,0.46228148606395952,0
thread_98.txt,0.062990073846699648,0.53655475247222706,0,0,0,0.33505630994310137,0,0,0.051111624299786662,0
thread_99.txt,0.011111175162829863,0.76047117658562224,0.011111115232198061,0.011113598044804635,0.011111115233975677,0.011112268547204589,0.011111115227298914,0.011113271972303881,0.15063399340476394,0.011111170588998168
